accession	W	M	start	end	count	idr_frac	p_window_meet	q_window_meet_global	ptm_count	is_candidate_window	is_idr_localized	region_label	is_significant_q10
O14920	15	2	167	181	3	0.0666666666666666	0.0029970029970029	0.0211150211150211	3	True	False	ORD	True
O14920	15	2	168	182	3	0.0666666666666666	0.0029970029970029	0.0211150211150211	3	True	False	ORD	True
O14920	15	2	169	183	3	0.0	0.0029970029970029	0.0211150211150211	3	True	False	ORD	True
O14920	15	2	170	184	3	0.0	0.0029970029970029	0.0211150211150211	3	True	False	ORD	True
O14920	15	2	171	185	3	0.0	0.0029970029970029	0.0211150211150211	3	True	False	ORD	True
O14920	15	2	172	186	3	0.0	0.0019980019980019	0.0193256125459515	3	True	False	ORD	True
O14920	15	2	173	187	3	0.0	0.0019980019980019	0.0193256125459515	3	True	False	ORD	True
O14920	15	2	174	188	3	0.0	0.0019980019980019	0.0193256125459515	3	True	False	ORD	True
O14920	15	2	175	189	3	0.0	0.0009990009990009	0.0179065416756418	3	True	False	ORD	True
O14920	15	2	176	190	3	0.0	0.0009990009990009	0.0179065416756418	3	True	False	ORD	True
O14920	15	2	177	191	4	0.0	0.0009990009990009	0.0179065416756418	4	True	False	ORD	True
O14920	15	2	178	192	3	0.0	0.0019980019980019	0.0193256125459515	3	True	False	ORD	True
O14920	15	2	179	193	3	0.0	0.0019980019980019	0.0193256125459515	3	True	False	ORD	True
O14920	15	2	180	194	2	0.0	0.0019980019980019	0.0193256125459515	2	True	False	ORD	True
O14920	15	2	181	195	2	0.0	0.0019980019980019	0.0193256125459515	2	True	False	ORD	True
O14936	15	2	141	155	2	0.1333333333333333	0.0009990009990009	0.0179065416756418	2	True	False	ORD	True
O14936	15	2	142	156	2	0.1333333333333333	0.0009990009990009	0.0179065416756418	2	True	False	ORD	True
O14936	15	2	143	157	2	0.1333333333333333	0.0009990009990009	0.0179065416756418	2	True	False	ORD	True
O14936	15	2	144	158	2	0.0666666666666666	0.0009990009990009	0.0179065416756418	2	True	False	ORD	True
O14936	15	2	145	159	2	0.0666666666666666	0.0009990009990009	0.0179065416756418	2	True	False	ORD	True
O14936	15	2	146	160	2	0.0666666666666666	0.0009990009990009	0.0179065416756418	2	True	False	ORD	True
O14936	15	2	147	161	2	0.0666666666666666	0.0009990009990009	0.0179065416756418	2	True	False	ORD	True
O14936	15	2	148	162	2	0.0666666666666666	0.0019980019980019	0.0193256125459515	2	True	False	ORD	True
O14936	15	2	149	163	2	0.0666666666666666	0.0019980019980019	0.0193256125459515	2	True	False	ORD	True
O14936	15	2	150	164	2	0.0	0.0019980019980019	0.0193256125459515	2	True	False	ORD	True
O14936	15	2	151	165	2	0.0	0.0009990009990009	0.0179065416756418	2	True	False	ORD	True
O14974	15	2	431	445	2	0.1333333333333333	0.0099900099900099	0.0333658748717274	2	True	False	ORD	True
O14974	15	2	432	446	2	0.1333333333333333	0.0129870129870129	0.0378392133601185	2	True	False	ORD	True
O14974	15	2	459	473	2	0.2666666666666666	0.0129870129870129	0.0378392133601185	2	True	False	ORD	True
O14974	15	2	460	474	2	0.2666666666666666	0.0149850149850149	0.0407795581142661	2	True	False	ORD	True
O14974	15	2	461	475	2	0.2	0.0139860139860139	0.0393490586695117	2	True	False	ORD	True
O14974	15	2	462	476	2	0.1333333333333333	0.0139860139860139	0.0393490586695117	2	True	False	ORD	True
O14974	15	2	463	477	2	0.1333333333333333	0.0149850149850149	0.0407795581142661	2	True	False	ORD	True
O14974	15	2	464	478	2	0.1333333333333333	0.0129870129870129	0.0378392133601185	2	True	False	ORD	True
O14974	15	2	465	479	2	0.1333333333333333	0.0119880119880119	0.0364683580358555	2	True	False	ORD	True
O14974	15	2	466	480	2	0.1333333333333333	0.0149850149850149	0.0407795581142661	2	True	False	ORD	True
O14974	15	2	467	481	2	0.1333333333333333	0.0149850149850149	0.0407795581142661	2	True	False	ORD	True
O14974	15	2	468	482	2	0.0666666666666666	0.0149850149850149	0.0407795581142661	2	True	False	ORD	True
O14974	15	2	469	483	2	0.0666666666666666	0.0189810189810189	0.0464677351633873	2	True	False	ORD	True
O14974	15	2	470	484	2	0.0	0.0189810189810189	0.0464677351633873	2	True	False	ORD	True
O14974	15	2	471	485	2	0.0	0.0189810189810189	0.0464677351633873	2	True	False	ORD	True
O14974	15	2	472	486	2	0.0	0.0189810189810189	0.0464677351633873	2	True	False	ORD	True
O14974	15	2	681	695	2	0.0666666666666666	0.0169830169830169	0.0435718594892349	2	True	False	ORD	True
O14974	15	2	682	696	3	0.0666666666666666	0.0159840159840159	0.0422036385522692	3	True	False	ORD	True
O14974	15	2	683	697	3	0.1333333333333333	0.0149850149850149	0.0407795581142661	3	True	False	ORD	True
O14974	15	2	684	698	3	0.1333333333333333	0.0179820179820179	0.0450243459848582	3	True	False	ORD	True
O14974	15	2	685	699	3	0.1333333333333333	0.0129870129870129	0.0378392133601185	3	True	False	ORD	True
O14974	15	2	686	700	3	0.2	0.0129870129870129	0.0378392133601185	3	True	False	ORD	True
O14974	15	2	687	701	3	0.2	0.0099900099900099	0.0333658748717274	3	True	False	ORD	True
O14974	15	2	688	702	3	0.2	0.0099900099900099	0.0333658748717274	3	True	False	ORD	True
O14974	15	2	689	703	3	0.2	0.0099900099900099	0.0333658748717274	3	True	False	ORD	True
O14974	15	2	690	704	3	0.2	0.0109890109890109	0.034965787678265	3	True	False	ORD	True
O14974	15	2	691	705	3	0.2666666666666666	0.0139860139860139	0.0393490586695117	3	True	False	ORD	True
O14974	15	2	692	706	3	0.2666666666666666	0.0119880119880119	0.0364683580358555	3	True	False	ORD	True
O14974	15	2	693	707	2	0.2666666666666666	0.0119880119880119	0.0364683580358555	2	True	False	ORD	True
O14974	15	2	694	708	2	0.2666666666666666	0.0139860139860139	0.0393490586695117	2	True	False	ORD	True
O14974	15	2	695	709	2	0.2666666666666666	0.0159840159840159	0.0422036385522692	2	True	False	ORD	True
O15084	15	2	997	1011	2	0.0666666666666666	0.0009990009990009	0.0179065416756418	2	True	False	ORD	True
O15084	15	2	998	1012	2	0.0666666666666666	0.0009990009990009	0.0179065416756418	2	True	False	ORD	True
O15084	15	2	999	1013	2	0.0666666666666666	0.0009990009990009	0.0179065416756418	2	True	False	ORD	True
O15084	15	2	1000	1014	2	0.0666666666666666	0.0009990009990009	0.0179065416756418	2	True	False	ORD	True
O15084	15	2	1001	1015	2	0.0666666666666666	0.0009990009990009	0.0179065416756418	2	True	False	ORD	True
O15084	15	2	1002	1016	2	0.0666666666666666	0.0009990009990009	0.0179065416756418	2	True	False	ORD	True
O15084	15	2	1003	1017	2	0.0666666666666666	0.0009990009990009	0.0179065416756418	2	True	False	ORD	True
O15084	15	2	1004	1018	2	0.0666666666666666	0.0009990009990009	0.0179065416756418	2	True	False	ORD	True
O15084	15	2	1005	1019	2	0.0666666666666666	0.0009990009990009	0.0179065416756418	2	True	False	ORD	True
O15084	15	2	1006	1020	2	0.0666666666666666	0.0019980019980019	0.0193256125459515	2	True	False	ORD	True
O15084	15	2	1007	1021	2	0.0	0.0019980019980019	0.0193256125459515	2	True	False	ORD	True
O14950	15	2	6	20	2	0.0	0.0089910089910089	0.0318532139001937	2	True	False	ORD	True
O14950	15	2	7	21	2	0.0	0.0099900099900099	0.0333658748717274	2	True	False	ORD	True
O14950	15	2	8	22	2	0.0	0.0099900099900099	0.0333658748717274	2	True	False	ORD	True
O14950	15	2	9	23	2	0.0	0.0119880119880119	0.0364683580358555	2	True	False	ORD	True
O14950	15	2	10	24	2	0.0	0.0099900099900099	0.0333658748717274	2	True	False	ORD	True
O14950	15	2	11	25	2	0.0	0.0099900099900099	0.0333658748717274	2	True	False	ORD	True
O14950	15	2	12	26	2	0.0	0.0109890109890109	0.034965787678265	2	True	False	ORD	True
O14950	15	2	13	27	2	0.0	0.0099900099900099	0.0333658748717274	2	True	False	ORD	True
O14950	15	2	14	28	2	0.0	0.0089910089910089	0.0318532139001937	2	True	False	ORD	True
O14950	15	2	15	29	2	0.0	0.0069930069930069	0.0283411406252097	2	True	False	ORD	True
O14950	15	2	16	30	2	0.0	0.0069930069930069	0.0283411406252097	2	True	False	ORD	True
O14950	15	2	17	31	2	0.0	0.0059940059940059	0.026644934013355	2	True	False	ORD	True
O14950	15	2	18	32	2	0.0	0.0049950049950049	0.0252621629867138	2	True	False	ORD	True
O14950	15	2	19	33	2	0.0	0.0049950049950049	0.0252621629867138	2	True	False	ORD	True
O14958	15	2	379	393	2	0.0666666666666666	0.0019980019980019	0.0193256125459515	2	True	False	ORD	True
O14958	15	2	380	394	2	0.0666666666666666	0.0019980019980019	0.0193256125459515	2	True	False	ORD	True
O14958	15	2	381	395	2	0.0666666666666666	0.0019980019980019	0.0193256125459515	2	True	False	ORD	True
O14958	15	2	382	396	2	0.0666666666666666	0.0019980019980019	0.0193256125459515	2	True	False	ORD	True
O14958	15	2	383	397	2	0.0666666666666666	0.0009990009990009	0.0179065416756418	2	True	False	ORD	True
O14958	15	2	384	398	2	0.0666666666666666	0.0009990009990009	0.0179065416756418	2	True	False	ORD	True
O14958	15	2	385	399	2	0.0666666666666666	0.0009990009990009	0.0179065416756418	2	True	False	ORD	True
O14965	15	2	274	288	2	0.0666666666666666	0.0099900099900099	0.0333658748717274	2	True	False	ORD	True
O14965	15	2	275	289	2	0.0666666666666666	0.0089910089910089	0.0318532139001937	2	True	False	ORD	True
O14965	15	2	276	290	2	0.1333333333333333	0.0079920079920079	0.0301772619369185	2	True	False	ORD	True
O14965	15	2	277	291	2	0.1333333333333333	0.0099900099900099	0.0333658748717274	2	True	False	ORD	True
O14965	15	2	278	292	2	0.0666666666666666	0.0119880119880119	0.0364683580358555	2	True	False	ORD	True
O14965	15	2	279	293	2	0.0666666666666666	0.0089910089910089	0.0318532139001937	2	True	False	ORD	True
O14965	15	2	280	294	2	0.1333333333333333	0.0079920079920079	0.0301772619369185	2	True	False	ORD	True
O14965	15	2	281	295	2	0.1333333333333333	0.0059940059940059	0.026644934013355	2	True	False	ORD	True
O14965	15	2	282	296	2	0.1333333333333333	0.0049950049950049	0.0252621629867138	2	True	False	ORD	True
O14965	15	2	283	297	2	0.1333333333333333	0.0039960039960039	0.0234768014400735	2	True	False	ORD	True
O14965	15	2	284	298	2	0.1333333333333333	0.0039960039960039	0.0234768014400735	2	True	False	ORD	True
O14965	15	2	285	299	2	0.1333333333333333	0.0039960039960039	0.0234768014400735	2	True	False	ORD	True
O14965	15	2	286	300	2	0.1333333333333333	0.0049950049950049	0.0252621629867138	2	True	False	ORD	True
O14965	15	2	287	301	2	0.1333333333333333	0.0029970029970029	0.0211150211150211	2	True	False	ORD	True
O14966	15	2	58	72	2	0.2666666666666666	0.0039960039960039	0.0234768014400735	2	True	False	ORD	True
O14966	15	2	59	73	2	0.2666666666666666	0.0039960039960039	0.0234768014400735	2	True	False	ORD	True
O14966	15	2	60	74	2	0.2666666666666666	0.0049950049950049	0.0252621629867138	2	True	False	ORD	True
O14966	15	2	61	75	2	0.2666666666666666	0.0019980019980019	0.0193256125459515	2	True	False	ORD	True
O14966	15	2	62	76	2	0.2666666666666666	0.0009990009990009	0.0179065416756418	2	True	False	ORD	True
O14966	15	2	63	77	2	0.2	0.0009990009990009	0.0179065416756418	2	True	False	ORD	True
O14966	15	2	64	78	2	0.2	0.0019980019980019	0.0193256125459515	2	True	False	ORD	True
O14966	15	2	65	79	2	0.1333333333333333	0.0029970029970029	0.0211150211150211	2	True	False	ORD	True
O14966	15	2	66	80	2	0.0666666666666666	0.0029970029970029	0.0211150211150211	2	True	False	ORD	True
O14966	15	2	67	81	2	0.0666666666666666	0.0039960039960039	0.0234768014400735	2	True	False	ORD	True
O14966	15	2	68	82	2	0.0666666666666666	0.0039960039960039	0.0234768014400735	2	True	False	ORD	True
O14966	15	2	69	83	2	0.1333333333333333	0.0039960039960039	0.0234768014400735	2	True	False	ORD	True
O14966	15	2	70	84	2	0.0666666666666666	0.0039960039960039	0.0234768014400735	2	True	False	ORD	True
O14966	15	2	71	85	2	0.0666666666666666	0.0049950049950049	0.0252621629867138	2	True	False	ORD	True
O15105	15	2	56	70	2	0.1333333333333333	0.0039960039960039	0.0234768014400735	2	True	False	ORD	True
O15105	15	2	57	71	2	0.2	0.0039960039960039	0.0234768014400735	2	True	False	ORD	True
O15105	15	2	58	72	2	0.1333333333333333	0.0019980019980019	0.0193256125459515	2	True	False	ORD	True
O15105	15	2	59	73	2	0.1333333333333333	0.0019980019980019	0.0193256125459515	2	True	False	ORD	True
O15105	15	2	60	74	2	0.1333333333333333	0.0009990009990009	0.0179065416756418	2	True	False	ORD	True
O15105	15	2	61	75	2	0.1333333333333333	0.0009990009990009	0.0179065416756418	2	True	False	ORD	True
O15105	15	2	62	76	2	0.1333333333333333	0.0009990009990009	0.0179065416756418	2	True	False	ORD	True
O15105	15	2	63	77	2	0.2	0.0009990009990009	0.0179065416756418	2	True	False	ORD	True
O15105	15	2	64	78	2	0.2	0.0009990009990009	0.0179065416756418	2	True	False	ORD	True
O15111	15	2	166	180	2	0.1333333333333333	0.0019980019980019	0.0193256125459515	2	True	False	ORD	True
O15111	15	2	167	181	2	0.1333333333333333	0.0019980019980019	0.0193256125459515	2	True	False	ORD	True
O15111	15	2	168	182	2	0.2	0.0009990009990009	0.0179065416756418	2	True	False	ORD	True
O15111	15	2	169	183	2	0.1333333333333333	0.0009990009990009	0.0179065416756418	2	True	False	ORD	True
O15111	15	2	170	184	2	0.1333333333333333	0.0009990009990009	0.0179065416756418	2	True	False	ORD	True
O15111	15	2	171	185	2	0.0666666666666666	0.0009990009990009	0.0179065416756418	2	True	False	ORD	True
O15111	15	2	172	186	2	0.0666666666666666	0.0009990009990009	0.0179065416756418	2	True	False	ORD	True
O15111	15	2	173	187	2	0.0666666666666666	0.0019980019980019	0.0193256125459515	2	True	False	ORD	True
O15111	15	2	174	188	2	0.1333333333333333	0.0019980019980019	0.0193256125459515	2	True	False	ORD	True
O15111	15	2	175	189	2	0.1333333333333333	0.0019980019980019	0.0193256125459515	2	True	False	ORD	True
O15111	15	2	176	190	2	0.1333333333333333	0.0019980019980019	0.0193256125459515	2	True	False	ORD	True
O15232	15	2	428	442	2	0.0	0.0009990009990009	0.0179065416756418	2	True	False	ORD	True
O15232	15	2	429	443	2	0.0666666666666666	0.0009990009990009	0.0179065416756418	2	True	False	ORD	True
O15232	15	2	430	444	2	0.0666666666666666	0.0009990009990009	0.0179065416756418	2	True	False	ORD	True
O15232	15	2	431	445	2	0.0666666666666666	0.0009990009990009	0.0179065416756418	2	True	False	ORD	True
O15232	15	2	432	446	2	0.0666666666666666	0.0009990009990009	0.0179065416756418	2	True	False	ORD	True
O15232	15	2	433	447	2	0.1333333333333333	0.0009990009990009	0.0179065416756418	2	True	False	ORD	True
O15232	15	2	434	448	2	0.1333333333333333	0.0009990009990009	0.0179065416756418	2	True	False	ORD	True
O15232	15	2	435	449	2	0.2	0.0009990009990009	0.0179065416756418	2	True	False	ORD	True
O15232	15	2	436	450	2	0.2	0.0009990009990009	0.0179065416756418	2	True	False	ORD	True
O15232	15	2	437	451	2	0.2	0.0009990009990009	0.0179065416756418	2	True	False	ORD	True
O15232	15	2	438	452	2	0.2666666666666666	0.0009990009990009	0.0179065416756418	2	True	False	ORD	True
O15232	15	2	439	453	2	0.2666666666666666	0.0009990009990009	0.0179065416756418	2	True	False	ORD	True
O15232	15	2	440	454	2	0.2666666666666666	0.0019980019980019	0.0193256125459515	2	True	False	ORD	True
O15232	15	2	441	455	2	0.2666666666666666	0.0019980019980019	0.0193256125459515	2	True	False	ORD	True
O15240	15	2	410	424	2	0.0	0.0019980019980019	0.0193256125459515	2	True	False	ORD	True
O15240	15	2	411	425	2	0.0	0.0019980019980019	0.0193256125459515	2	True	False	ORD	True
O15240	15	2	412	426	2	0.0	0.0019980019980019	0.0193256125459515	2	True	False	ORD	True
O15240	15	2	413	427	2	0.0	0.0019980019980019	0.0193256125459515	2	True	False	ORD	True
O15240	15	2	414	428	2	0.0	0.0009990009990009	0.0179065416756418	2	True	False	ORD	True
O15240	15	2	415	429	2	0.0	0.0009990009990009	0.0179065416756418	2	True	False	ORD	True
O15240	15	2	416	430	2	0.0	0.0029970029970029	0.0211150211150211	2	True	False	ORD	True
O15240	15	2	417	431	2	0.0	0.0039960039960039	0.0234768014400735	2	True	False	ORD	True
O15240	15	2	418	432	2	0.0	0.0059940059940059	0.026644934013355	2	True	False	ORD	True
O15240	15	2	419	433	2	0.0	0.0069930069930069	0.0283411406252097	2	True	False	ORD	True
O15240	15	2	420	434	2	0.0	0.0089910089910089	0.0318532139001937	2	True	False	ORD	True
O15350	15	2	14	28	2	0.0666666666666666	0.0029970029970029	0.0211150211150211	2	True	False	ORD	True
O15350	15	2	15	29	2	0.0666666666666666	0.0029970029970029	0.0211150211150211	2	True	False	ORD	True
O15350	15	2	16	30	2	0.0666666666666666	0.0029970029970029	0.0211150211150211	2	True	False	ORD	True
O15350	15	2	17	31	2	0.0666666666666666	0.0019980019980019	0.0193256125459515	2	True	False	ORD	True
O15350	15	2	18	32	2	0.0666666666666666	0.0019980019980019	0.0193256125459515	2	True	False	ORD	True
O15350	15	2	19	33	2	0.0	0.0019980019980019	0.0193256125459515	2	True	False	ORD	True
O15350	15	2	20	34	2	0.0	0.0029970029970029	0.0211150211150211	2	True	False	ORD	True
O15350	15	2	21	35	2	0.0	0.0019980019980019	0.0193256125459515	2	True	False	ORD	True
O15350	15	2	22	36	2	0.0	0.0019980019980019	0.0193256125459515	2	True	False	ORD	True
O15350	15	2	23	37	2	0.0	0.0019980019980019	0.0193256125459515	2	True	False	ORD	True
O15350	15	2	24	38	2	0.0	0.0019980019980019	0.0193256125459515	2	True	False	ORD	True
O15350	15	2	25	39	2	0.0	0.0019980019980019	0.0193256125459515	2	True	False	ORD	True
O15350	15	2	26	40	2	0.0	0.0019980019980019	0.0193256125459515	2	True	False	ORD	True
O15350	15	2	27	41	2	0.0	0.0009990009990009	0.0179065416756418	2	True	False	ORD	True
O15162	15	2	60	74	2	0.0666666666666666	0.0079920079920079	0.0301772619369185	2	True	False	ORD	True
O15162	15	2	61	75	2	0.0666666666666666	0.0099900099900099	0.0333658748717274	2	True	False	ORD	True
O15162	15	2	62	76	2	0.0666666666666666	0.0089910089910089	0.0318532139001937	2	True	False	ORD	True
O15162	15	2	63	77	2	0.0666666666666666	0.0089910089910089	0.0318532139001937	2	True	False	ORD	True
O15162	15	2	64	78	2	0.0666666666666666	0.0069930069930069	0.0283411406252097	2	True	False	ORD	True
O15162	15	2	65	79	2	0.0666666666666666	0.0069930069930069	0.0283411406252097	2	True	False	ORD	True
O15162	15	2	66	80	2	0.0666666666666666	0.0069930069930069	0.0283411406252097	2	True	False	ORD	True
O15162	15	2	67	81	2	0.0666666666666666	0.0059940059940059	0.026644934013355	2	True	False	ORD	True
O15162	15	2	68	82	2	0.0666666666666666	0.0059940059940059	0.026644934013355	2	True	False	ORD	True
O15162	15	2	69	83	2	0.0666666666666666	0.0069930069930069	0.0283411406252097	2	True	False	ORD	True
O15169	15	2	63	77	2	0.2	0.0009990009990009	0.0179065416756418	2	True	False	ORD	True
O15169	15	2	64	78	2	0.2	0.0009990009990009	0.0179065416756418	2	True	False	ORD	True
O15169	15	2	65	79	2	0.2	0.0009990009990009	0.0179065416756418	2	True	False	ORD	True
O15169	15	2	66	80	2	0.2	0.0009990009990009	0.0179065416756418	2	True	False	ORD	True
O15169	15	2	67	81	2	0.2	0.0009990009990009	0.0179065416756418	2	True	False	ORD	True
O15169	15	2	68	82	2	0.1333333333333333	0.0019980019980019	0.0193256125459515	2	True	False	ORD	True
O15169	15	2	69	83	2	0.1333333333333333	0.0029970029970029	0.0211150211150211	2	True	False	ORD	True
O15169	15	2	70	84	2	0.0666666666666666	0.0029970029970029	0.0211150211150211	2	True	False	ORD	True
O15169	15	2	71	85	2	0.0666666666666666	0.0029970029970029	0.0211150211150211	2	True	False	ORD	True
O15169	15	2	72	86	2	0.0666666666666666	0.0029970029970029	0.0211150211150211	2	True	False	ORD	True
O15169	15	2	73	87	2	0.0666666666666666	0.0029970029970029	0.0211150211150211	2	True	False	ORD	True
O15169	15	2	74	88	2	0.0666666666666666	0.0029970029970029	0.0211150211150211	2	True	False	ORD	True
O15169	15	2	75	89	2	0.0666666666666666	0.0029970029970029	0.0211150211150211	2	True	False	ORD	True
O15264	15	2	168	182	2	0.1333333333333333	0.0029970029970029	0.0211150211150211	2	True	False	ORD	True
O15264	15	2	169	183	2	0.1333333333333333	0.0029970029970029	0.0211150211150211	2	True	False	ORD	True
O15264	15	2	170	184	2	0.1333333333333333	0.0029970029970029	0.0211150211150211	2	True	False	ORD	True
O15264	15	2	171	185	2	0.1333333333333333	0.0029970029970029	0.0211150211150211	2	True	False	ORD	True
